"date","location","observation","age_group","target"
2025-03-29,"41",29,"65-130","inc hosp"
2025-04-05,"41",9,"0-64","inc hosp"
2025-04-05,"41",33,"65-130","inc hosp"
2025-04-12,"41",10,"0-64","inc hosp"
2025-04-12,"41",36,"65-130","inc hosp"
2025-04-19,"41",13,"0-64","inc hosp"
2025-04-19,"41",32,"65-130","inc hosp"
2025-04-26,"41",7,"0-64","inc hosp"
2025-04-26,"41",35,"65-130","inc hosp"
2025-05-03,"41",17,"0-64","inc hosp"
2025-05-03,"41",39,"65-130","inc hosp"
2025-05-10,"41",8,"0-64","inc hosp"
2025-05-10,"41",24,"65-130","inc hosp"
2025-05-17,"41",13,"0-64","inc hosp"
2025-05-17,"41",41,"65-130","inc hosp"
2025-05-24,"41",10,"0-64","inc hosp"
2025-05-24,"41",33,"65-130","inc hosp"
2025-05-31,"41",12,"0-64","inc hosp"
2025-05-31,"41",47,"65-130","inc hosp"
2025-06-07,"41",8,"0-64","inc hosp"
2025-06-07,"41",34,"65-130","inc hosp"
2025-06-14,"41",12,"0-64","inc hosp"
2025-06-14,"41",23,"65-130","inc hosp"
2025-06-21,"41",12,"0-64","inc hosp"
2025-06-21,"41",36,"65-130","inc hosp"
2025-06-28,"41",14,"0-64","inc hosp"
2025-06-28,"41",43,"65-130","inc hosp"
2025-07-05,"41",16,"0-64","inc hosp"
2025-07-05,"41",40,"65-130","inc hosp"
2025-07-12,"41",16,"0-64","inc hosp"
2025-07-12,"41",48,"65-130","inc hosp"
2025-07-19,"41",17,"0-64","inc hosp"
2025-07-19,"41",32,"65-130","inc hosp"
2025-07-26,"41",21,"0-64","inc hosp"
2025-07-26,"41",47,"65-130","inc hosp"
2025-08-02,"41",25,"0-64","inc hosp"
2025-08-02,"41",55,"65-130","inc hosp"
2025-08-09,"41",23,"0-64","inc hosp"
2025-08-09,"41",56,"65-130","inc hosp"
2025-08-16,"41",39,"0-64","inc hosp"
2025-08-16,"41",63,"65-130","inc hosp"
2025-08-23,"41",40,"0-64","inc hosp"
2025-08-23,"41",70,"65-130","inc hosp"
2025-08-30,"41",30,"0-64","inc hosp"
2025-08-30,"41",75,"65-130","inc hosp"
2025-09-06,"41",37,"0-64","inc hosp"
2025-09-06,"41",94,"65-130","inc hosp"
2025-09-13,"41",49,"0-64","inc hosp"
2025-09-13,"41",96,"65-130","inc hosp"
2025-09-20,"41",58,"0-64","inc hosp"
2025-09-20,"41",102,"65-130","inc hosp"
2025-09-27,"41",39,"0-64","inc hosp"
2025-09-27,"41",69,"65-130","inc hosp"
2024-11-09,"42",232,"0-64","inc hosp"
2024-11-09,"42",669,"65-130","inc hosp"
2024-11-16,"42",295,"0-64","inc hosp"
2024-11-16,"42",708,"65-130","inc hosp"
2024-11-23,"42",253,"0-64","inc hosp"
2024-11-23,"42",771,"65-130","inc hosp"
2024-11-30,"42",171,"0-64","inc hosp"
2024-11-30,"42",478,"65-130","inc hosp"
2024-12-07,"42",296,"0-64","inc hosp"
2024-12-07,"42",717,"65-130","inc hosp"
2024-12-14,"42",656,"0-64","inc hosp"
2024-12-14,"42",932,"65-130","inc hosp"
2024-12-21,"42",323,"0-64","inc hosp"
2024-12-21,"42",734,"65-130","inc hosp"
2024-12-28,"42",351,"0-64","inc hosp"
2024-12-28,"42",793,"65-130","inc hosp"
2025-01-04,"42",383,"0-64","inc hosp"
2025-01-04,"42",922,"65-130","inc hosp"
2025-01-11,"42",424,"0-64","inc hosp"
2025-01-11,"42",1034,"65-130","inc hosp"
2025-01-18,"42",491,"0-64","inc hosp"
2025-01-18,"42",1156,"65-130","inc hosp"
2025-01-25,"42",515,"0-64","inc hosp"
2025-01-25,"42",979,"65-130","inc hosp"
2025-02-01,"42",585,"0-64","inc hosp"
2025-02-01,"42",923,"65-130","inc hosp"
2025-02-08,"42",477,"0-64","inc hosp"
2025-02-08,"42",850,"65-130","inc hosp"
2025-02-15,"42",397,"0-64","inc hosp"
2025-02-15,"42",752,"65-130","inc hosp"
2025-02-22,"42",420,"0-64","inc hosp"
2025-02-22,"42",668,"65-130","inc hosp"
2025-03-01,"42",388,"0-64","inc hosp"
2025-03-01,"42",617,"65-130","inc hosp"
2025-03-08,"42",338,"0-64","inc hosp"
2025-03-08,"42",503,"65-130","inc hosp"
2025-03-15,"42",292,"0-64","inc hosp"
2025-03-15,"42",451,"65-130","inc hosp"
2025-03-22,"42",236,"0-64","inc hosp"
2025-03-22,"42",405,"65-130","inc hosp"
2025-03-29,"42",258,"0-64","inc hosp"
2025-03-29,"42",366,"65-130","inc hosp"
2025-04-05,"42",170,"0-64","inc hosp"
2025-04-05,"42",261,"65-130","inc hosp"
2025-04-12,"42",156,"0-64","inc hosp"
2025-04-12,"42",204,"65-130","inc hosp"
2025-04-19,"42",153,"0-64","inc hosp"
2025-04-19,"42",198,"65-130","inc hosp"
2025-04-26,"42",113,"0-64","inc hosp"
2025-04-26,"42",223,"65-130","inc hosp"
2025-05-03,"42",98,"0-64","inc hosp"
2025-05-03,"42",163,"65-130","inc hosp"
2025-05-10,"42",81,"0-64","inc hosp"
2025-05-10,"42",139,"65-130","inc hosp"
2025-05-17,"42",58,"0-64","inc hosp"
2025-05-17,"42",95,"65-130","inc hosp"
2025-05-24,"42",61,"0-64","inc hosp"
2025-05-24,"42",88,"65-130","inc hosp"
2025-05-31,"42",56,"0-64","inc hosp"
2025-05-31,"42",90,"65-130","inc hosp"
2025-06-07,"42",55,"0-64","inc hosp"
2025-06-07,"42",81,"65-130","inc hosp"
2025-06-14,"42",63,"0-64","inc hosp"
2025-06-14,"42",81,"65-130","inc hosp"
2025-06-21,"42",49,"0-64","inc hosp"
2025-06-21,"42",73,"65-130","inc hosp"
2025-06-28,"42",41,"0-64","inc hosp"
2025-06-28,"42",79,"65-130","inc hosp"
2025-07-05,"42",44,"0-64","inc hosp"
2025-07-05,"42",79,"65-130","inc hosp"
2025-07-12,"42",33,"0-64","inc hosp"
2025-07-12,"42",82,"65-130","inc hosp"
2025-07-19,"42",35,"0-64","inc hosp"
2025-07-19,"42",88,"65-130","inc hosp"
2025-07-26,"42",67,"0-64","inc hosp"
2025-07-26,"42",133,"65-130","inc hosp"
2025-08-02,"42",85,"0-64","inc hosp"
2025-08-02,"42",141,"65-130","inc hosp"
2025-08-09,"42",115,"0-64","inc hosp"
2025-08-09,"42",175,"65-130","inc hosp"
2025-08-16,"42",113,"0-64","inc hosp"
2025-08-16,"42",201,"65-130","inc hosp"
2025-08-23,"42",129,"0-64","inc hosp"
2025-08-23,"42",243,"65-130","inc hosp"
2025-08-30,"42",169,"0-64","inc hosp"
2025-08-30,"42",240,"65-130","inc hosp"
2025-09-06,"42",200,"0-64","inc hosp"
2025-09-06,"42",281,"65-130","inc hosp"
2025-09-13,"42",159,"0-64","inc hosp"
2025-09-13,"42",292,"65-130","inc hosp"
2025-09-20,"42",193,"0-64","inc hosp"
2025-09-20,"42",358,"65-130","inc hosp"
2025-09-27,"42",175,"0-64","inc hosp"
2025-09-27,"42",307,"65-130","inc hosp"
2024-11-30,"72",16,"0-64","inc hosp"
2024-11-30,"72",47,"65-130","inc hosp"
2024-12-07,"72",35,"0-64","inc hosp"
2024-12-07,"72",56,"65-130","inc hosp"
2024-12-14,"72",32,"0-64","inc hosp"
2024-12-14,"72",54,"65-130","inc hosp"
2024-12-21,"72",33,"0-64","inc hosp"
2024-12-21,"72",49,"65-130","inc hosp"
2024-12-28,"72",36,"0-64","inc hosp"
2024-12-28,"72",31,"65-130","inc hosp"
2025-01-04,"72",41,"0-64","inc hosp"
2025-01-04,"72",42,"65-130","inc hosp"
2025-01-11,"72",23,"0-64","inc hosp"
2025-01-11,"72",84,"65-130","inc hosp"
2025-03-01,"72",23,"0-64","inc hosp"
2025-03-01,"72",47,"65-130","inc hosp"
2025-03-08,"72",39,"0-64","inc hosp"
2025-03-08,"72",56,"65-130","inc hosp"
2025-03-15,"72",24,"0-64","inc hosp"
2025-03-15,"72",58,"65-130","inc hosp"
2025-03-22,"72",23,"0-64","inc hosp"
2025-03-22,"72",36,"65-130","inc hosp"
2025-04-12,"72",29,"0-64","inc hosp"
2025-04-12,"72",59,"65-130","inc hosp"
2025-05-03,"72",28,"0-64","inc hosp"
2025-05-03,"72",31,"65-130","inc hosp"
2024-11-09,"44",8,"0-64","inc hosp"
2024-11-09,"44",21,"65-130","inc hosp"
2024-11-16,"44",4,"0-64","inc hosp"
2024-11-16,"44",17,"65-130","inc hosp"
2024-11-23,"44",4,"0-64","inc hosp"
2024-11-23,"44",27,"65-130","inc hosp"
2024-11-30,"44",4,"0-64","inc hosp"
2024-11-30,"44",17,"65-130","inc hosp"
2024-12-07,"44",12,"0-64","inc hosp"
2024-12-07,"44",28,"65-130","inc hosp"
2024-12-14,"44",15,"0-64","inc hosp"
2024-12-14,"44",35,"65-130","inc hosp"
2024-12-21,"44",17,"0-64","inc hosp"
2024-12-21,"44",37,"65-130","inc hosp"
2024-12-28,"44",33,"0-64","inc hosp"
2024-12-28,"44",55,"65-130","inc hosp"
2025-01-04,"44",22,"0-64","inc hosp"
2025-01-04,"44",68,"65-130","inc hosp"
2025-01-11,"44",25,"0-64","inc hosp"
2025-01-11,"44",62,"65-130","inc hosp"
2025-01-18,"44",20,"0-64","inc hosp"
2025-01-18,"44",48,"65-130","inc hosp"
2025-01-25,"44",20,"0-64","inc hosp"
2025-01-25,"44",47,"65-130","inc hosp"
2025-02-01,"44",22,"0-64","inc hosp"
2025-02-01,"44",49,"65-130","inc hosp"
2025-02-08,"44",19,"0-64","inc hosp"
2025-02-08,"44",38,"65-130","inc hosp"
2025-02-15,"44",20,"0-64","inc hosp"
2025-02-15,"44",33,"65-130","inc hosp"
2025-02-22,"44",13,"0-64","inc hosp"
2025-02-22,"44",24,"65-130","inc hosp"
2025-03-01,"44",11,"0-64","inc hosp"
2025-03-01,"44",15,"65-130","inc hosp"
2025-03-08,"44",20,"0-64","inc hosp"
2025-03-08,"44",19,"65-130","inc hosp"
2025-03-15,"44",11,"0-64","inc hosp"
2025-03-15,"44",20,"65-130","inc hosp"
2025-03-22,"44",14,"0-64","inc hosp"
2025-03-22,"44",25,"65-130","inc hosp"
2025-03-29,"44",10,"0-64","inc hosp"
2025-03-29,"44",22,"65-130","inc hosp"
2025-04-05,"44",14,"0-64","inc hosp"
2025-04-05,"44",9,"65-130","inc hosp"
2025-04-12,"44",7,"0-64","inc hosp"
2025-04-12,"44",15,"65-130","inc hosp"
2025-04-19,"44",6,"0-64","inc hosp"
2025-04-19,"44",18,"65-130","inc hosp"
2025-04-26,"44",8,"0-64","inc hosp"
2025-04-26,"44",23,"65-130","inc hosp"
2025-05-03,"44",5,"0-64","inc hosp"
2025-05-03,"44",8,"65-130","inc hosp"
2025-05-10,"44",5,"0-64","inc hosp"
2025-05-10,"44",12,"65-130","inc hosp"
2025-05-17,"44",1,"0-64","inc hosp"
2025-05-17,"44",14,"65-130","inc hosp"
2025-05-24,"44",2,"0-64","inc hosp"
2025-05-24,"44",2,"65-130","inc hosp"
2025-05-31,"44",3,"0-64","inc hosp"
2025-05-31,"44",9,"65-130","inc hosp"
2025-06-07,"44",9,"0-64","inc hosp"
2025-06-07,"44",16,"65-130","inc hosp"
2025-06-14,"44",6,"0-64","inc hosp"
2025-06-14,"44",6,"65-130","inc hosp"
2025-06-21,"44",0,"0-64","inc hosp"
2025-06-21,"44",13,"65-130","inc hosp"
2025-06-28,"44",6,"0-64","inc hosp"
2025-06-28,"44",5,"65-130","inc hosp"
2025-07-05,"44",0,"0-64","inc hosp"
2025-07-05,"44",3,"65-130","inc hosp"
2025-07-12,"44",0,"0-64","inc hosp"
2025-07-12,"44",5,"65-130","inc hosp"
2025-07-19,"44",5,"0-64","inc hosp"
2025-07-19,"44",6,"65-130","inc hosp"
2025-07-26,"44",6,"0-64","inc hosp"
2025-07-26,"44",9,"65-130","inc hosp"
2025-08-02,"44",4,"0-64","inc hosp"
2025-08-02,"44",14,"65-130","inc hosp"
2025-08-09,"44",7,"0-64","inc hosp"
2025-08-09,"44",13,"65-130","inc hosp"
2025-08-16,"44",5,"0-64","inc hosp"
2025-08-16,"44",22,"65-130","inc hosp"
2025-08-23,"44",9,"0-64","inc hosp"
2025-08-23,"44",19,"65-130","inc hosp"
2025-08-30,"44",11,"0-64","inc hosp"
2025-08-30,"44",20,"65-130","inc hosp"
2025-09-06,"44",10,"0-64","inc hosp"
2025-09-06,"44",20,"65-130","inc hosp"
2025-09-13,"44",9,"0-64","inc hosp"
2025-09-13,"44",22,"65-130","inc hosp"
2025-09-20,"44",12,"0-64","inc hosp"
2025-09-20,"44",28,"65-130","inc hosp"
2025-09-27,"44",14,"0-64","inc hosp"
2025-09-27,"44",26,"65-130","inc hosp"
2024-11-02,"45",17,"0-64","inc hosp"
2024-11-02,"45",44,"65-130","inc hosp"
2024-11-09,"45",17,"0-64","inc hosp"
2024-11-09,"45",60,"65-130","inc hosp"
2024-11-16,"45",21,"0-64","inc hosp"
2024-11-16,"45",49,"65-130","inc hosp"
2024-11-23,"45",20,"0-64","inc hosp"
2024-11-23,"45",52,"65-130","inc hosp"
2024-11-30,"45",17,"0-64","inc hosp"
2024-11-30,"45",50,"65-130","inc hosp"
2024-12-07,"45",25,"0-64","inc hosp"
2024-12-07,"45",50,"65-130","inc hosp"
2024-12-14,"45",22,"0-64","inc hosp"
2024-12-14,"45",63,"65-130","inc hosp"
2024-12-21,"45",32,"0-64","inc hosp"
2024-12-21,"45",100,"65-130","inc hosp"
2024-12-28,"45",39,"0-64","inc hosp"
2024-12-28,"45",129,"65-130","inc hosp"
2025-01-04,"45",52,"0-64","inc hosp"
2025-01-04,"45",180,"65-130","inc hosp"
2025-01-11,"45",58,"0-64","inc hosp"
2025-01-11,"45",125,"65-130","inc hosp"
2025-01-18,"45",45,"0-64","inc hosp"
2025-01-18,"45",134,"65-130","inc hosp"
2025-01-25,"45",54,"0-64","inc hosp"
2025-01-25,"45",102,"65-130","inc hosp"
2025-02-01,"45",62,"0-64","inc hosp"
2025-02-01,"45",141,"65-130","inc hosp"
2025-02-08,"45",62,"0-64","inc hosp"
2025-02-08,"45",152,"65-130","inc hosp"
2025-02-15,"45",47,"0-64","inc hosp"
2025-02-15,"45",100,"65-130","inc hosp"
2025-02-22,"45",39,"0-64","inc hosp"
2025-02-22,"45",97,"65-130","inc hosp"
2025-03-01,"45",54,"0-64","inc hosp"
2025-03-01,"45",125,"65-130","inc hosp"
2025-03-08,"45",64,"0-64","inc hosp"
2025-03-08,"45",142,"65-130","inc hosp"
2025-03-15,"45",32,"0-64","inc hosp"
2025-03-15,"45",129,"65-130","inc hosp"
2025-03-22,"45",40,"0-64","inc hosp"
2025-03-22,"45",116,"65-130","inc hosp"
2025-03-29,"45",43,"0-64","inc hosp"
2025-03-29,"45",92,"65-130","inc hosp"
2025-04-05,"45",46,"0-64","inc hosp"
2025-04-05,"45",103,"65-130","inc hosp"
2025-04-12,"45",32,"0-64","inc hosp"
2025-04-12,"45",68,"65-130","inc hosp"
2025-04-19,"45",38,"0-64","inc hosp"
2025-04-19,"45",72,"65-130","inc hosp"
2025-04-26,"45",26,"0-64","inc hosp"
2025-04-26,"45",64,"65-130","inc hosp"
2025-05-03,"45",22,"0-64","inc hosp"
2025-05-03,"45",59,"65-130","inc hosp"
2025-05-10,"45",11,"0-64","inc hosp"
2025-05-10,"45",42,"65-130","inc hosp"
2025-05-17,"45",13,"0-64","inc hosp"
2025-05-17,"45",41,"65-130","inc hosp"
2025-05-24,"45",15,"0-64","inc hosp"
2025-05-24,"45",28,"65-130","inc hosp"
2025-05-31,"45",9,"0-64","inc hosp"
2025-05-31,"45",36,"65-130","inc hosp"
2025-06-07,"45",18,"0-64","inc hosp"
2025-06-07,"45",24,"65-130","inc hosp"
2025-06-14,"45",13,"0-64","inc hosp"
2025-06-14,"45",21,"65-130","inc hosp"
2025-06-21,"45",19,"0-64","inc hosp"
2025-06-21,"45",25,"65-130","inc hosp"
2025-06-28,"45",15,"0-64","inc hosp"
2025-06-28,"45",30,"65-130","inc hosp"
2025-07-05,"45",13,"0-64","inc hosp"
2025-07-05,"45",32,"65-130","inc hosp"
2025-07-12,"45",19,"0-64","inc hosp"
2025-07-12,"45",24,"65-130","inc hosp"
2025-07-19,"45",16,"0-64","inc hosp"
2025-07-19,"45",38,"65-130","inc hosp"
2025-07-26,"45",19,"0-64","inc hosp"
2025-07-26,"45",35,"65-130","inc hosp"
2025-08-02,"45",24,"0-64","inc hosp"
2025-08-02,"45",42,"65-130","inc hosp"
2025-08-09,"45",32,"0-64","inc hosp"
2025-08-09,"45",54,"65-130","inc hosp"
2025-08-16,"45",46,"0-64","inc hosp"
2025-08-16,"45",99,"65-130","inc hosp"
2025-08-23,"45",80,"0-64","inc hosp"
2025-08-23,"45",122,"65-130","inc hosp"
2025-08-30,"45",87,"0-64","inc hosp"
2025-08-30,"45",129,"65-130","inc hosp"
2025-09-06,"45",72,"0-64","inc hosp"
2025-09-06,"45",184,"65-130","inc hosp"
2025-09-13,"45",65,"0-64","inc hosp"
2025-09-13,"45",147,"65-130","inc hosp"
2025-09-20,"45",50,"0-64","inc hosp"
2025-09-20,"45",112,"65-130","inc hosp"
2025-09-27,"45",40,"0-64","inc hosp"
2025-09-27,"45",96,"65-130","inc hosp"
2024-11-09,"46",7,"0-64","inc hosp"
2024-11-09,"46",23,"65-130","inc hosp"
2024-11-16,"46",9,"0-64","inc hosp"
2024-11-16,"46",28,"65-130","inc hosp"
2024-11-23,"46",6,"0-64","inc hosp"
2024-11-23,"46",25,"65-130","inc hosp"
2024-11-30,"46",4,"0-64","inc hosp"
2024-11-30,"46",17,"65-130","inc hosp"
2024-12-07,"46",7,"0-64","inc hosp"
2024-12-07,"46",17,"65-130","inc hosp"
2024-12-14,"46",7,"0-64","inc hosp"
2024-12-14,"46",40,"65-130","inc hosp"
2024-12-21,"46",4,"0-64","inc hosp"
2024-12-21,"46",22,"65-130","inc hosp"
2024-12-28,"46",9,"0-64","inc hosp"
2024-12-28,"46",37,"65-130","inc hosp"
2025-01-04,"46",9,"0-64","inc hosp"
2025-01-04,"46",46,"65-130","inc hosp"
2025-01-11,"46",10,"0-64","inc hosp"
2025-01-11,"46",37,"65-130","inc hosp"
2025-01-18,"46",16,"0-64","inc hosp"
2025-01-18,"46",23,"65-130","inc hosp"
2025-01-25,"46",10,"0-64","inc hosp"
2025-01-25,"46",28,"65-130","inc hosp"
2025-02-01,"46",16,"0-64","inc hosp"
2025-02-01,"46",40,"65-130","inc hosp"
2025-02-08,"46",22,"0-64","inc hosp"
2025-02-08,"46",39,"65-130","inc hosp"
2025-02-15,"46",9,"0-64","inc hosp"
2025-02-15,"46",37,"65-130","inc hosp"
2025-02-22,"46",3,"0-64","inc hosp"
2025-02-22,"46",41,"65-130","inc hosp"
2025-03-01,"46",3,"0-64","inc hosp"
2025-03-01,"46",17,"65-130","inc hosp"
2025-03-08,"46",8,"0-64","inc hosp"
2025-03-08,"46",17,"65-130","inc hosp"
2025-03-15,"46",4,"0-64","inc hosp"
2025-03-15,"46",6,"65-130","inc hosp"
2025-03-22,"46",6,"0-64","inc hosp"
2025-03-22,"46",19,"65-130","inc hosp"
2025-03-29,"46",2,"0-64","inc hosp"
2025-03-29,"46",15,"65-130","inc hosp"
2025-04-05,"46",5,"0-64","inc hosp"
2025-04-05,"46",8,"65-130","inc hosp"
2025-04-12,"46",8,"0-64","inc hosp"
2025-04-12,"46",9,"65-130","inc hosp"
2025-04-19,"46",4,"0-64","inc hosp"
2025-04-19,"46",10,"65-130","inc hosp"
2025-04-26,"46",6,"0-64","inc hosp"
2025-04-26,"46",3,"65-130","inc hosp"
2025-05-03,"46",6,"0-64","inc hosp"
2025-05-03,"46",4,"65-130","inc hosp"
2025-05-10,"46",3,"0-64","inc hosp"
2025-05-10,"46",3,"65-130","inc hosp"
2025-05-17,"46",2,"0-64","inc hosp"
2025-05-17,"46",1,"65-130","inc hosp"
2025-05-24,"46",3,"0-64","inc hosp"
2025-05-24,"46",3,"65-130","inc hosp"
2025-05-31,"46",1,"0-64","inc hosp"
2025-05-31,"46",4,"65-130","inc hosp"
2025-06-07,"46",3,"0-64","inc hosp"
2025-06-07,"46",0,"65-130","inc hosp"
2025-06-14,"46",0,"0-64","inc hosp"
2025-06-14,"46",3,"65-130","inc hosp"
2025-06-21,"46",2,"0-64","inc hosp"
2025-06-21,"46",6,"65-130","inc hosp"
2025-06-28,"46",1,"0-64","inc hosp"
2025-06-28,"46",3,"65-130","inc hosp"
2025-07-05,"46",0,"0-64","inc hosp"
2025-07-05,"46",0,"65-130","inc hosp"
2025-07-12,"46",2,"0-64","inc hosp"
2025-07-12,"46",6,"65-130","inc hosp"
2025-07-19,"46",2,"0-64","inc hosp"
2025-07-19,"46",5,"65-130","inc hosp"
2025-07-26,"46",4,"0-64","inc hosp"
2025-07-26,"46",5,"65-130","inc hosp"
2025-08-02,"46",0,"0-64","inc hosp"
2025-08-02,"46",5,"65-130","inc hosp"
2025-08-09,"46",7,"0-64","inc hosp"
2025-08-09,"46",12,"65-130","inc hosp"
2025-08-16,"46",3,"0-64","inc hosp"
2025-08-16,"46",7,"65-130","inc hosp"
2025-08-23,"46",5,"0-64","inc hosp"
2025-08-23,"46",15,"65-130","inc hosp"
2025-08-30,"46",1,"0-64","inc hosp"
2025-08-30,"46",12,"65-130","inc hosp"
2025-09-06,"46",4,"0-64","inc hosp"
2025-09-06,"46",15,"65-130","inc hosp"
2025-09-13,"46",10,"0-64","inc hosp"
2025-09-13,"46",21,"65-130","inc hosp"
2025-09-20,"46",2,"0-64","inc hosp"
2025-09-20,"46",11,"65-130","inc hosp"
2025-09-27,"46",3,"0-64","inc hosp"
2025-09-27,"46",15,"65-130","inc hosp"
2024-11-09,"47",29,"0-64","inc hosp"
2024-11-09,"47",83,"65-130","inc hosp"
2024-11-16,"47",36,"0-64","inc hosp"
2024-11-16,"47",125,"65-130","inc hosp"
2024-11-23,"47",31,"0-64","inc hosp"
2024-11-23,"47",69,"65-130","inc hosp"
2024-11-30,"47",35,"0-64","inc hosp"
2024-11-30,"47",109,"65-130","inc hosp"
2024-12-07,"47",36,"0-64","inc hosp"
2024-12-07,"47",107,"65-130","inc hosp"
2024-12-14,"47",61,"0-64","inc hosp"
2024-12-14,"47",135,"65-130","inc hosp"
2024-12-21,"47",51,"0-64","inc hosp"
2024-12-21,"47",124,"65-130","inc hosp"
2024-12-28,"47",56,"0-64","inc hosp"
2024-12-28,"47",170,"65-130","inc hosp"
2025-01-04,"47",109,"0-64","inc hosp"
2025-01-04,"47",243,"65-130","inc hosp"
2025-01-11,"47",69,"0-64","inc hosp"
2025-01-11,"47",178,"65-130","inc hosp"
2025-01-18,"47",74,"0-64","inc hosp"
2025-01-18,"47",190,"65-130","inc hosp"
2025-01-25,"47",70,"0-64","inc hosp"
2025-01-25,"47",140,"65-130","inc hosp"
2025-02-01,"47",79,"0-64","inc hosp"
2025-02-01,"47",165,"65-130","inc hosp"
2025-02-08,"47",86,"0-64","inc hosp"
2025-02-08,"47",174,"65-130","inc hosp"
2025-02-15,"47",83,"0-64","inc hosp"
2025-02-15,"47",196,"65-130","inc hosp"
2025-02-22,"47",88,"0-64","inc hosp"
2025-02-22,"47",157,"65-130","inc hosp"
2025-03-01,"47",72,"0-64","inc hosp"
2025-03-01,"47",186,"65-130","inc hosp"
2025-03-08,"47",70,"0-64","inc hosp"
2025-03-08,"47",202,"65-130","inc hosp"
2025-03-15,"47",77,"0-64","inc hosp"
2025-03-15,"47",188,"65-130","inc hosp"
2025-03-22,"47",59,"0-64","inc hosp"
2025-03-22,"47",164,"65-130","inc hosp"
2025-03-29,"47",44,"0-64","inc hosp"
2025-03-29,"47",138,"65-130","inc hosp"
2025-04-05,"47",43,"0-64","inc hosp"
2025-04-05,"47",125,"65-130","inc hosp"
2025-04-12,"47",32,"0-64","inc hosp"
2025-04-12,"47",89,"65-130","inc hosp"
2025-04-19,"47",34,"0-64","inc hosp"
2025-04-19,"47",75,"65-130","inc hosp"
2025-04-26,"47",29,"0-64","inc hosp"
2025-04-26,"47",69,"65-130","inc hosp"
2025-05-03,"47",17,"0-64","inc hosp"
2025-05-03,"47",43,"65-130","inc hosp"
2025-05-10,"47",20,"0-64","inc hosp"
2025-05-10,"47",46,"65-130","inc hosp"
2025-05-17,"47",11,"0-64","inc hosp"
2025-05-17,"47",45,"65-130","inc hosp"
2025-05-24,"47",7,"0-64","inc hosp"
2025-05-24,"47",28,"65-130","inc hosp"
2025-05-31,"47",13,"0-64","inc hosp"
2025-05-31,"47",34,"65-130","inc hosp"
2025-06-07,"47",17,"0-64","inc hosp"
2025-06-07,"47",20,"65-130","inc hosp"
2025-06-14,"47",14,"0-64","inc hosp"
2025-06-14,"47",35,"65-130","inc hosp"
2025-06-21,"47",9,"0-64","inc hosp"
2025-06-21,"47",26,"65-130","inc hosp"
2025-06-28,"47",9,"0-64","inc hosp"
2025-06-28,"47",26,"65-130","inc hosp"
2025-07-05,"47",10,"0-64","inc hosp"
2025-07-05,"47",31,"65-130","inc hosp"
2025-07-12,"47",16,"0-64","inc hosp"
2025-07-12,"47",41,"65-130","inc hosp"
2025-07-19,"47",21,"0-64","inc hosp"
2025-07-19,"47",39,"65-130","inc hosp"
2025-07-26,"47",19,"0-64","inc hosp"
2025-07-26,"47",47,"65-130","inc hosp"
2025-08-02,"47",25,"0-64","inc hosp"
2025-08-02,"47",48,"65-130","inc hosp"
2025-08-09,"47",25,"0-64","inc hosp"
2025-08-09,"47",71,"65-130","inc hosp"
2025-08-16,"47",36,"0-64","inc hosp"
2025-08-16,"47",77,"65-130","inc hosp"
2025-08-23,"47",51,"0-64","inc hosp"
2025-08-23,"47",95,"65-130","inc hosp"
2025-08-30,"47",50,"0-64","inc hosp"
2025-08-30,"47",104,"65-130","inc hosp"
2025-09-06,"47",55,"0-64","inc hosp"
2025-09-06,"47",130,"65-130","inc hosp"
2025-09-13,"47",45,"0-64","inc hosp"
2025-09-13,"47",118,"65-130","inc hosp"
2025-09-20,"47",50,"0-64","inc hosp"
2025-09-20,"47",91,"65-130","inc hosp"
2025-09-27,"47",59,"0-64","inc hosp"
2025-09-27,"47",91,"65-130","inc hosp"
2024-11-09,"48",131,"0-64","inc hosp"
2024-11-09,"48",196,"65-130","inc hosp"
2024-11-16,"48",83,"0-64","inc hosp"
2024-11-16,"48",146,"65-130","inc hosp"
2024-11-23,"48",109,"0-64","inc hosp"
2024-11-23,"48",159,"65-130","inc hosp"
2024-11-30,"48",118,"0-64","inc hosp"
2024-11-30,"48",166,"65-130","inc hosp"
2024-12-07,"48",176,"0-64","inc hosp"
2024-12-07,"48",220,"65-130","inc hosp"
2024-12-14,"48",151,"0-64","inc hosp"
2024-12-14,"48",219,"65-130","inc hosp"
2024-12-21,"48",155,"0-64","inc hosp"
2024-12-21,"48",306,"65-130","inc hosp"
2024-12-28,"48",189,"0-64","inc hosp"
2024-12-28,"48",396,"65-130","inc hosp"
2025-01-04,"48",233,"0-64","inc hosp"
2025-01-04,"48",478,"65-130","inc hosp"
2025-01-11,"48",196,"0-64","inc hosp"
2025-01-11,"48",386,"65-130","inc hosp"
2025-01-18,"48",206,"0-64","inc hosp"
2025-01-18,"48",390,"65-130","inc hosp"
2025-01-25,"48",230,"0-64","inc hosp"
2025-01-25,"48",427,"65-130","inc hosp"
2025-02-01,"48",279,"0-64","inc hosp"
2025-02-01,"48",502,"65-130","inc hosp"
2025-02-08,"48",288,"0-64","inc hosp"
2025-02-08,"48",551,"65-130","inc hosp"
2025-02-15,"48",207,"0-64","inc hosp"
2025-02-15,"48",448,"65-130","inc hosp"
2025-02-22,"48",227,"0-64","inc hosp"
